life,death,model
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
263,1,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
695,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
695,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
375,1,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
695,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
695,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
298,1,ST4000DM000
711,0,ST4000DM000
699,1,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
695,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
695,0,ST4000DM000
478,1,ST4000DM000
663,0,ST4000DM000
555,1,ST4000DM000
665,1,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
91,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
695,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
695,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
695,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
695,0,ST4000DM000
710,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
245,1,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
625,1,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
243,1,ST4000DM000
616,0,ST4000DM000
171,0,ST4000DM000
171,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
658,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
655,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
299,1,ST4000DM000
658,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
262,1,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
681,1,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
631,1,ST4000DM000
711,0,ST4000DM000
674,1,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
566,1,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
695,0,ST4000DM000
695,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
611,1,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
697,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
271,1,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
113,1,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
692,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
654,1,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
695,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
658,0,ST4000DM000
682,0,ST4000DM000
695,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
690,0,ST4000DM000
676,0,ST4000DM000
326,1,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
696,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
682,0,ST4000DM000
690,0,ST4000DM000
696,0,ST4000DM000
658,0,ST4000DM000
658,0,ST4000DM000
294,1,ST4000DM000
658,0,ST4000DM000
663,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
536,1,ST4000DM000
658,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
658,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
658,0,ST4000DM000
690,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
694,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
640,0,ST4000DM000
545,1,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
694,0,ST4000DM000
676,0,ST4000DM000
697,0,ST4000DM000
663,0,ST4000DM000
433,1,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
245,1,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
691,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
136,1,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
658,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
643,0,ST4000DM000
710,0,ST4000DM000
652,1,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
643,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
64,1,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
690,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
637,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
690,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
695,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
167,1,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
690,0,ST4000DM000
658,0,ST4000DM000
658,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
695,0,ST4000DM000
690,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
658,0,ST4000DM000
637,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
697,0,ST4000DM000
663,0,ST4000DM000
514,1,ST4000DM000
658,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
690,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
385,1,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
695,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
658,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
640,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
283,1,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
597,1,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
483,1,ST4000DM000
640,0,ST4000DM000
676,0,ST4000DM000
637,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
148,1,ST4000DM000
693,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
158,1,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
482,1,ST4000DM000
710,0,ST4000DM000
640,0,ST4000DM000
234,1,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
658,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
643,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
638,1,ST4000DM000
658,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
636,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
515,1,ST4000DM000
658,0,ST4000DM000
658,0,ST4000DM000
658,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
279,1,ST4000DM000
658,0,ST4000DM000
658,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
658,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
682,0,ST4000DM000
663,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
387,1,ST4000DM000
166,1,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
663,0,ST4000DM000
663,0,ST4000DM000
658,0,ST4000DM000
689,0,ST4000DM000
636,0,ST4000DM000
711,0,ST4000DM000
676,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
711,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
676,0,ST4000DM000
710,0,ST4000DM000
494,1,ST4000DM000
690,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
682,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
261,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
710,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
711,0,ST4000DM000
70,0,ST4000DM000
682,0,ST4000DM000
426,0,ST4000DM000
616,0,ST4000DM000
590,0,ST4000DM000
676,0,ST4000DM000
663,0,ST4000DM000
710,0,ST4000DM000
